SubjectID,TrialNumber,Scene,LeftCondition,RightCondition,ChosenSide,ChosenCondition,RejectedCondition,ResponseTime_sec,PresentationFPS
rafal,44,attic,attic:restir_level2,attic:dlss_rr_level1,RIGHT,attic:dlss_rr_level1,attic:restir_level2,19.0209,240.0
rafal,45,classroom,classroom:duration_flicker_level1,classroom:dlss_rr_level2,RIGHT,classroom:dlss_rr_level2,classroom:duration_flicker_level1,12.7768,240.03
rafal,46,attic,attic:dlss_rr_level0,attic:judder_level1,RIGHT,attic:judder_level1,attic:dlss_rr_level0,12.2129,240.0
rafal,47,landscape,landscape:stutter_level1,landscape:judder_level2,LEFT,landscape:stutter_level1,landscape:judder_level2,12.664,239.97
rafal,48,zeroday,zeroday:stutter_level1,zeroday:noise_colors_level2,LEFT,zeroday:stutter_level1,zeroday:noise_colors_level2,9.9677,239.17
rafal,49,classroom,classroom:temporal-resolution-multiplexing_level1,classroom:noise_colors_level0,RIGHT,classroom:noise_colors_level0,classroom:temporal-resolution-multiplexing_level1,8.4807,239.42
rafal,50,zeroday,zeroday:restir_level0,zeroday:duration_flicker_level0,RIGHT,zeroday:duration_flicker_level0,zeroday:restir_level0,33.3962,240.0
rafal,51,subway,subway:duration_flicker_level0,subway:judder_level2,LEFT,subway:duration_flicker_level0,subway:judder_level2,13.2129,240.0
rafal,52,bistro_exterior,bistro_exterior:dlss_rr_level2,bistro_exterior:dlss_rr_level1,RIGHT,bistro_exterior:dlss_rr_level1,bistro_exterior:dlss_rr_level2,7.3179,239.98
rafal,53,marbles,marbles:dlss_rr_level2,marbles:duration_flicker_level2,RIGHT,marbles:duration_flicker_level2,marbles:dlss_rr_level2,33.809,239.94
rafal,54,subway,subway:dlss_rr_level1,subway:noise_colors_level1,RIGHT,subway:noise_colors_level1,subway:dlss_rr_level1,57.6822,239.97
rafal,55,classroom,classroom:temporal-resolution-multiplexing_level2,classroom:noise_colors_level1,RIGHT,classroom:noise_colors_level1,classroom:temporal-resolution-multiplexing_level2,7.3385,239.97
rafal,56,attic,attic:restir_level1,attic:motion_resolution_level2,RIGHT,attic:motion_resolution_level2,attic:restir_level1,10.7417,240.01
rafal,57,landscape,landscape:temporal-resolution-multiplexing_level0,landscape:motion_resolution_level0,LEFT,landscape:temporal-resolution-multiplexing_level0,landscape:motion_resolution_level0,65.8331,239.97
rafal,58,landscape,landscape:restir_level0,landscape:noise_colors_level1,RIGHT,landscape:noise_colors_level1,landscape:restir_level0,39.5711,239.97
rafal,59,bistro_exterior,bistro_exterior:temporal-resolution-multiplexing_level1,bistro_exterior:stutter_level2,LEFT,bistro_exterior:temporal-resolution-multiplexing_level1,bistro_exterior:stutter_level2,18.2857,239.97
rafal,60,landscape,landscape:noise_colors_level1,landscape:dlss_rr_level0,LEFT,landscape:noise_colors_level1,landscape:dlss_rr_level0,61.7535,239.97
rafal,61,pink_room,pink_room:dlss_rr_level2,pink_room:motion_resolution_level2,LEFT,pink_room:dlss_rr_level2,pink_room:motion_resolution_level2,36.8661,239.98
rafal,62,marbles,marbles:stutter_level0,marbles:restir_level0,RIGHT,marbles:restir_level0,marbles:stutter_level0,19.4467,239.99
rafal,63,classroom,classroom:noise_colors_level0,classroom:judder_level0,LEFT,classroom:noise_colors_level0,classroom:judder_level0,14.3334,240.0
rafal,64,landscape,landscape:judder_level2,landscape:motion_resolution_level1,LEFT,landscape:judder_level2,landscape:motion_resolution_level1,8.3468,239.98
rafal,65,pink_room,pink_room:temporal-resolution-multiplexing_level1,pink_room:judder_level0,RIGHT,pink_room:judder_level0,pink_room:temporal-resolution-multiplexing_level1,9.8888,239.98
rafal,66,pink_room,pink_room:motion_noise_level2,pink_room:restir_level1,RIGHT,pink_room:restir_level1,pink_room:motion_noise_level2,7.4292,240.01
rafal,67,subway,subway:motion_noise_level1,subway:duration_flicker_level0,RIGHT,subway:duration_flicker_level0,subway:motion_noise_level1,2.6834,240.01
rafal,68,attic,attic:duration_flicker_level0,attic:dlss_rr_level1,LEFT,attic:duration_flicker_level0,attic:dlss_rr_level1,3.6913,239.78
rafal,69,bistro_interior,bistro_interior:duration_flicker_level2,bistro_interior:motion_noise_level2,LEFT,bistro_interior:duration_flicker_level2,bistro_interior:motion_noise_level2,6.8425,239.97
rafal,70,pink_room,pink_room:restir_level2,pink_room:restir_level1,RIGHT,pink_room:restir_level1,pink_room:restir_level2,9.6667,240.0
rafal,71,attic,attic:stutter_level2,attic:motion_resolution_level1,RIGHT,attic:motion_resolution_level1,attic:stutter_level2,13.6,240.0
rafal,72,landscape,landscape:motion_resolution_level1,landscape:temporal-resolution-multiplexing_level2,RIGHT,landscape:temporal-resolution-multiplexing_level2,landscape:motion_resolution_level1,3.7,240.01
rafal,73,subway,subway:reference,subway:stutter_level0,LEFT,subway:reference,subway:stutter_level0,25.2084,240.0
rafal,74,attic,attic:temporal-resolution-multiplexing_level0,attic:dlss_rr_level0,LEFT,attic:temporal-resolution-multiplexing_level0,attic:dlss_rr_level0,4.375,240.01
rafal,75,subway,subway:dlss_rr_level2,subway:duration_flicker_level0,RIGHT,subway:duration_flicker_level0,subway:dlss_rr_level2,7.9336,240.0
